"LGA","lambda_mean","lambda_median","lambda_lower_95","lambda_upper_95","z_mean","z_median","z_lower_95","z_upper_95","pi_mean","pi_median","pi_lower_95","pi_upper_95","MMR_mean","MMR_median","MMR_lower_95","MMR_upper_95","corr_mean","corr_median","corr_lower_95","corr_upper_95"
"Kagarko",20.1891026988543,16.1901632436096,8.45119712718269,54.1147544521256,13.4874094137558,13.1636459680605,7.30705072565685,21.5595314689667,0.800251310078921,0.85944307916102,0.25194110563261,0.989966185339521,794.221191929752,636.90650053539,332.462514838029,2128.82590291603,1.51411571012887,1.16354418837864,1.01013551251454,3.96918160091018
"Kajuru",31.3448956582311,26.8537353717541,15.5807057467471,76.23893809465,21.5450112668356,21.1996100757658,13.5113970578981,31.5182249876793,0.773451391096638,0.832277475884341,0.285486102624799,0.994640949258532,762.649529397351,653.375556490368,379.092597244454,1854.96199743674,1.46299624645836,1.2015223636068,1.00538792490494,3.50279747702777
"Kaura",5.83306453896926,3.12541556985272,0.661491081246432,30.2048027287125,2.47115447367292,2.17421652033555,0.450408942502137,6.16616465990119,0.727767845364019,0.832711964910447,0.0483947356047192,0.986500213591839,76.7811575486278,41.1401286014575,8.70726709551707,397.588557703206,3.54737632298137,1.20089543820755,1.01368452456706,20.6634045681893
"Kauru",14.0564330995132,11.0887425603757,4.9596433788318,43.9139899785143,8.77307937745763,8.46877132417734,4.10854127863981,15.2509671265105,0.75808691000285,0.825748331555096,0.191092557671158,0.990394397142677,163.313966533208,128.834002095686,57.623369104587,510.212501202676,1.6512304946138,1.21102273150148,1.00969876534547,5.23306617586566
"Kubau",7.38929053564792,5.88046564737297,2.11687516866581,22.1306432814907,4.82925814155328,4.52305265608921,1.70016055137231,9.68346044957345,0.775161049858272,0.842514075797142,0.196928701503957,0.988596871548026,166.126136143164,132.204713295256,47.5916180005803,497.541440680995,1.61603309519072,1.18692379006185,1.01153465965796,5.07797997747585
"Kudan",10.7129174376434,8.50924895831757,3.52261816183285,32.3072446056979,6.85106145259592,6.53354962217537,2.85646803513052,12.6317322746706,0.769303507295242,0.838037082184206,0.19887930563119,0.988267573108912,236.644962174584,187.966621566547,77.8135224615164,713.656828047225,1.6285570578402,1.19326461950867,1.01187171087099,5.02817524072851
"Lere",29.2384071558306,26.1936010055663,15.9251922161729,61.0876146281706,22.7687557261149,22.4423977287058,14.4211936231087,33.021107022586,0.842208773956948,0.901127453395555,0.380974053316544,0.995620225844311,462.559834770298,414.390144052622,251.941025410107,966.423265751789,1.28800146553058,1.10972093484887,1.00439904096163,2.62485067288511
"Makarfi",16.4212290471934,14.3456777583109,7.43320724678086,39.5823884966433,12.2967131049976,11.9720241502268,6.52151345585689,19.919585461075,0.825604959017196,0.891267809877233,0.313907066326613,0.995131281768746,277.29194608567,242.243798688128,125.518528314435,668.395617977767,1.34729704002773,1.12199721443749,1.00489253862325,3.18565622531538
"Sabon_Gari",16.6007684128809,12.96939173703,6.31224714916338,51.8457541071329,10.7791379095342,10.4476872043169,5.38945951862101,18.095640235892,0.793708024807358,0.864718593883896,0.199539752759794,0.990592598335044,229.991249832099,179.681237697839,87.4514706173924,718.284207635534,1.57396296896564,1.15644558480997,1.00949674132513,5.011532722517
"Sanga",7.60421748777415,6.12669078090657,2.15961295772399,20.319841785148,5.30337366773358,4.98108967996836,1.83227984614572,10.5925147550871,0.813034617513501,0.871205139764016,0.272395798372269,0.99113878502767,128.168169354022,103.264634770042,36.4000161423224,342.488484496006,1.45621571239005,1.14783528512241,1.00894043811647,3.67112858292545
"Soba",23.4736517730424,16.3571358626682,7.56646712124209,84.6678117105242,11.4783306836332,11.1570935880516,5.91613862554204,18.8457430908198,0.678412025324441,0.749973082313676,0.123670963634109,0.997298759892528,309.719643396786,215.821821647555,99.8346367758555,1117.1369799515,2.14913520397893,1.33338118871554,1.00270855656911,8.08597241111452
"Zangon_Kataf",197.005138971635,186.599551091777,150.649677783463,313.016967983949,166.199149538221,165.83546557461,141.108907830542,193.246566661079,0.867515100256044,0.902647608056981,0.537558738356712,0.994762520537795,4041.1310558284,3827.68309931851,3090.24980068643,6420.86088172203,1.18531602365853,1.10785204666147,1.00526505508005,1.86026182698786
"Zaria",27.7905159357376,22.7108740977477,12.8845664425418,70.5126811690843,18.3359689356424,18.0047463337469,11.0232158853359,27.5497633461325,0.777519019284612,0.836378705669369,0.2577994212119,0.991438116663219,470.866078206329,384.799628901181,218.308479202674,1194.72519771407,1.52946623270818,1.19563063146118,1.00863582223931,3.87898466237791
