"LGA","lambda_mean","lambda_median","lambda_lower_95","lambda_upper_95","z_mean","z_median","z_lower_95","z_upper_95","pi_mean","pi_median","pi_lower_95","pi_upper_95","MMR_mean","MMR_median","MMR_lower_95","MMR_upper_95","corr_mean","corr_median","corr_lower_95","corr_upper_95"
"Kagarko",14.793192476597,13.5333445235396,7.34022128790958,27.0722581068716,12.9937691017616,12.6589985001112,7.00622392418395,20.8478176061228,0.929613395284829,0.976461645677575,0.525557658721873,0.999350995135911,581.95092354827,532.389635072367,288.757721790306,1064.9983519619,1.14239178036323,1.02410576434479,1.00064942634495,1.90274080011654
"Kajuru",108.148563473762,54.8990082479806,17.9378915175473,524.471152663241,21.1374094995678,20.7843749697402,13.055967152152,31.1318929743286,0.439639631819152,0.37845892909306,0.0392671584108014,0.991551607898678,2631.35190933728,1335.74229313821,436.445049088743,12760.8552959426,5.22457459096316,2.64229464059008,1.00852037557695,25.4665743057713
"Kaura",40.1442930723741,15.5263551742265,1.14295987022243,225.943281364005,1.69287508063235,1.38669042887465,0.173918303663298,4.94735210528165,0.219348962737213,0.0834361992134506,0.00336306679419642,0.99108829651425,528.422970545927,204.374821300862,15.0448844309915,2974.11190422542,50.2882098358285,11.9852055754843,1.00899183606264,297.347647607148
"Kauru",33.6299026499584,18.952175878697,5.82998980400955,146.24729971432,8.17022102198823,7.85255706839322,3.66764354965192,14.4946299853862,0.464170977733808,0.418274187039949,0.0526352193118103,0.987990302082237,390.727345764592,220.194909709503,67.735445614146,1699.16695380876,4.33356632968116,2.39077626836376,1.01215568401072,18.998685919407
"Kubau",6.07262987492338,5.21007053692777,1.91233760722555,14.5590685289591,5.01691948255808,4.70562619235636,1.75811246687851,10.0355206105317,0.904867856103156,0.96845220072328,0.360432661723818,0.999048778951825,136.524952223997,117.132880776254,42.9932016012938,327.317188151059,1.24673712118268,1.03257548411079,1.00095212673116,2.77444334621353
"Kudan",24.0405643093154,14.5888197654463,4.32132959436982,98.6992048575771,6.41904701136885,6.09979198242639,2.53504759432569,12.1155289047662,0.468051181892099,0.427952697211635,0.0574220503438404,0.984233163396714,531.048471599634,322.262420266098,95.4568057073078,2180.23425795399,4.07807083802507,2.33670685248069,1.01601941205664,17.4149128083861
"Lere",26.6450706641479,24.627704128548,15.5777574094561,48.4707245093644,23.077083842625,22.7414513670005,14.7219143743107,33.3422352452428,0.912393474996403,0.960816880610966,0.492709910191846,0.998531238895615,421.532521185696,389.617214500047,246.444508929855,766.820511143243,1.1572540698077,1.04078104806418,1.00147092153673,2.02959181366482
"Makarfi",19.4024017466838,15.5706986491752,7.93660660314677,59.5838530979269,12.6480777757798,12.336962718777,6.76499252491696,20.3577968644015,0.777764525788274,0.846226529305067,0.21087992312364,0.989612149639261,327.632586063556,262.929730651388,134.019024031523,1006.14409148813,1.55612566911508,1.18171667441024,1.01049689048843,4.74203511293996
"Sabon_Gari",32.1169080771565,19.1058287605633,7.51637843093123,144.395259469592,10.7295787782284,10.4104850011006,5.36552680505906,17.9398580014186,0.55646664051877,0.570856254173144,0.0686834760074789,0.980583590948484,444.955778292553,264.696990309826,104.133810348174,2000.48849362139,3.13486041286534,1.75175447881025,1.01980087085996,14.559542676062
"Sanga",9.16306003687394,6.67252702597562,2.42297168378584,29.3559667421526,5.64393011451945,5.3310737509946,2.04208075321157,11.0501224564498,0.796159912994776,0.869521389999989,0.183944699071329,0.991254901427761,154.442272659261,112.464638900651,40.8388957321059,494.791281681318,1.67777513583098,1.15005796464695,1.00882225001829,5.43641651596913
"Soba",15.3452173011541,12.9433142470337,6.77011106244497,36.9628933745672,11.9926418194008,11.6640097262699,6.28393398744811,19.5466868700246,0.889588660022186,0.955511282811709,0.318798943679406,0.998322301611514,202.470211124873,170.778654796591,89.3272339681352,487.701456320982,1.29662190991543,1.04656011706885,1.00168051779051,3.13677325597883
"Zangon_Kataf",180.94050656036,173.288897383809,145.17780219449,265.375808390705,166.603348917189,166.247979928116,141.678288403727,193.48347158721,0.942629810222377,0.979274993976548,0.634906917417182,0.999421791896143,3711.60013457149,3554.64404889866,2978.00619886133,5443.60632596318,1.08608280343208,1.02116362222148,1.00057854262189,1.57503402916647
"Zaria",214.253929781658,205.325718763529,172.652771593635,316.603114876806,193.282211661965,192.880886341031,166.425522390605,222.199243122831,0.921286990195228,0.957580242177147,0.616828399064363,0.998341088786563,3630.19196512467,3478.91763408216,2925.32652649331,5364.33607043046,1.10852081100305,1.04429890671764,1.00166166777277,1.62119643245889
